stop_no,stop_id,orig_stop_id,stop_name,stop_desc,stop_pnrtype,stop_used,stop_usedFG,stop_lat,stop_lon
      6126,68081     ,TLSBWD-  76              ,NE 8TH ST & 118TH AVE NE                ,                                        , 0, 1, 0,   47.617363, -122.183571
      6127,68085     ,TLSBWD-  76              ,NE 8TH ST & 116TH AVE NE                ,                                        , 0, 1, 0,   47.617218, -122.184944
      6128,68094     ,TLSBWD-  76              ,NE 8TH ST & 120TH AVE NE                ,                                        , 0, 1, 0,   47.617260, -122.179947
      6129,68100     ,TLSBWD-  76              ,NE 8TH ST & 124TH AVE NE                ,                                        , 0, 1, 0,   47.617271, -122.174591
      6130,68130     ,TLSBWD-  76              ,NE 8TH ST & 131ST AVE NE                ,                                        , 0, 1, 0,   47.617126, -122.162460
      6131,68150     ,TLSBWD-  76              ,NE 8TH ST & 140TH AVE NE                ,                                        , 0, 1, 0,   47.617073, -122.153091
      6132,68160     ,TLSBWD-  76              ,NE 8TH ST & 143RD AVE NE                ,                                        , 0, 1, 0,   47.617046, -122.149101
      6133,68180     ,TLSBWD-  76              ,NE 8TH ST & 148TH AVE NE                ,                                        , 0, 1, 0,   47.616970, -122.142014
      6134,68200     ,TLSBWD-  76              ,NE 8TH ST & 156TH AVE NE                ,                                        , 0, 1, 0,   47.616936, -122.131210
      6135,68210     ,TLSBWD-  76              ,NE 8TH ST & 156TH AVE NE                ,                                        , 0, 1, 0,   47.616932, -122.129005
      6136,68220     ,TLSBWD-  76              ,NE 8TH ST & 164TH AVE NE                ,                                        , 0, 1, 0,   47.616905, -122.126305
      6137,68230     ,TLSBWD-  76              ,NE 8TH ST & 164TH AVE NE                ,                                        , 0, 1, 0,   47.616898, -122.123886
      6138,68240     ,TLSBWD-  76              ,NE 8TH ST & 164TH AVE NE                ,                                        , 0, 1, 0,   47.616879, -122.121292
      6139,68250     ,TLSBWD-  76              ,NE 8TH ST & 165TH AVE NE                ,                                        , 0, 1, 0,   47.616859, -122.119598
      6140,68260     ,TLSBWD-  76              ,NE 8TH ST & 167TH AVE NE                ,                                        , 0, 1, 0,   47.616821, -122.117508
      6141,68270     ,TLSBWD-  76              ,NE 8TH ST & 170TH PL NE                 ,                                        , 0, 1, 0,   47.616776, -122.114708
      6142,68280     ,TLSBWD-  76              ,NE 8TH ST & 172ND AVE NE                ,                                        , 0, 1, 0,   47.616726, -122.111328
      6143,68290     ,TLSBWD-  76              ,NE 8TH ST & 172ND PL NE                 ,                                        , 0, 1, 0,   47.616711, -122.108681
      6144,68300     ,TLSBWD-  76              ,NORTHUP WAY & NE 10TH ST                ,                                        , 0, 1, 0,   47.618389, -122.108925
      6145,68310     ,TLSBWD-  76              ,NORTHUP WAY & 170TH AVE NE              ,                                        , 0, 1, 0,   47.621513, -122.112343
      6146,68320     ,TLSBWD-  76              ,NORTHUP WAY & 169TH PL NE               ,                                        , 0, 1, 0,   47.622242, -122.114571
      6147,68330     ,TLSBWD-  76              ,NORTHUP WAY & 168TH AVE NE              ,                                        , 0, 1, 0,   47.623100, -122.117233
      6148,68340     ,TLSBWD-  76              ,NORTHUP WAY & 165TH AVE NE              ,                                        , 0, 1, 0,   47.623917, -122.119774
      6149,68351     ,TLSBWD-  76              ,116TH AVE NE & NE 19TH ST               ,                                        , 0, 1, 0,   47.626896, -122.185768
      6150,68352     ,TLSBWD-  76              ,116TH AVE NE & NE 19TH ST               ,                                        , 0, 1, 0,   47.627289, -122.185547
      6151,68353     ,TLSBWD-  76              ,116TH AVE NE & NE 12TH ST               ,                                        , 0, 1, 0,   47.622295, -122.185783
      6152,68354     ,TLSBWD-  76              ,116TH AVE NE & NORTHUP WAY              ,                                        , 0, 1, 0,   47.632458, -122.185524
      6153,68355     ,TLSBWD-  76              ,116TH AVE NE & NORTHUP WAY              ,                                        , 0, 1, 0,   47.632526, -122.185722
      6154,68360     ,TLSBWD-  76              ,156TH AVE NE & NORTHUP WAY              ,                                        , 0, 1, 0,   47.628761, -122.132256
      6155,68370     ,TLSBWD-  76              ,NE 24TH ST & 156TH AVE NE               ,                                        , 0, 1, 0,   47.631519, -122.131729
      6156,68372     ,TLSBWD-  76              ,NE 24TH ST & 160TH AVE NE               ,                                        , 0, 1, 0,   47.631409, -122.127136
      6157,68390     ,TLSBWD-  76              ,156TH AVE NE & NE 24TH ST               ,                                        , 0, 1, 0,   47.631027, -122.132446
      6158,68391     ,TLSBWD-  76              ,156TH AVE NE & NE 51ST ST               ,                                        , 0, 1, 0,   47.651955, -122.132530
      6159,68393     ,TLSBWD-  76              ,156TH AVE NE & NE 31ST ST               ,                                        , 0, 1, 0,   47.638523, -122.132217
      6160,68394     ,TLSBWD-  76              ,NE 36TH ST & 150TH AVE NE               ,                                        , 0, 1, 0,   47.640976, -122.138542
      6161,68395     ,TLSBWD-  76              ,NE 36TH ST & NE 36TH WAY                ,                                        , 0, 1, 0,   47.642445, -122.129005
      6162,68397     ,TLSBWD-  76              ,159TH AVE NE & NE 39TH ST               ,                                        , 0, 1, 0,   47.644749, -122.126968
      6163,68398     ,TLSBWD-  76              ,156TH AVE NE & NE 40TH ST               ,                                        , 0, 1, 0,   47.645084, -122.132393
      6164,68400     ,TLSBWD-  76              ,156TH AVE NE & NE 20TH ST               ,                                        , 0, 1, 0,   47.627575, -122.132477
      6165,68401     ,TLSBWD-  76              ,159TH AVE NE & NE 36TH WAY              ,                                        , 0, 1, 0,   47.644569, -122.127174
      6166,68402     ,TLSBWD-  76              ,156TH AVE NE & NE 36TH ST               ,                                        , 0, 1, 0,   47.642090, -122.132408
      6167,68403     ,TLSBWD-  76              ,NE 40TH ST & WEST LK SAMMAMISH PKWY SE  ,                                        , 0, 1, 0,   47.646183, -122.108246
      6168,68404     ,TLSBWD-  76              ,NE 40TH ST & 156TH AVE NE               ,                                        , 0, 1, 0,   47.645981, -122.131409
      6169,68405     ,TLSBWD-  76              ,NE 40TH ST & 159TH AVE NE               ,                                        , 0, 1, 0,   47.645992, -122.126648
      6170,68406     ,TLSBWD-  76              ,156TH AVE NE & NE 45TH CT               ,                                        , 0, 1, 0,   47.652023, -122.132339
      6171,68407     ,TLSBWD-  76              ,NE 40TH ST & 163RD AVE NE               ,                                        , 0, 1, 0,   47.646137, -122.123253
      6172,68408     ,TLSBWD-  76              ,156TH AVE NE & NE 31ST ST               ,                                        , 0, 1, 0,   47.637959, -122.132439
      6173,68409     ,TLSBWD-  76              ,NE 36TH ST & 150TH AVE NE               ,                                        , 0, 1, 0,   47.641006, -122.139565
      6174,68410     ,TLSBWD-  76              ,156TH AVE NE & NE 15TH ST               ,                                        , 0, 1, 0,   47.624172, -122.132492
      6175,68420     ,TLSBWD-  76              ,156TH AVE NE & NE 15TH PL               ,                                        , 0, 1, 0,   47.622650, -122.132507
      6176,68423     ,TLSBWD-  76              ,MICROSOFT WAY & MICROSOFT ACS           ,                                        , 0, 1, 0,   47.639545, -122.130699
      6177,68424     ,TLSBWD-  76              ,MICROSOFT WAY & MICROSOFT ACS           ,                                        , 0, 1, 0,   47.639702, -122.130493
      6178,68425     ,TLSBWD-  76              ,MICROSOFT WAY & 156TH AVE NE            ,                                        , 0, 1, 0,   47.638245, -122.131615
      6179,68426     ,TLSBWD-  76              ,MICROSOFT WAY & NE 36TH ST              ,                                        , 0, 1, 0,   47.641857, -122.130493
      6180,68427     ,TLSBWD-  76              ,MICROSOFT WAY & NE 36TH ST              ,                                        , 0, 1, 0,   47.641800, -122.130699
      6181,68435     ,TLSBWD-  76              ,156TH AVE NE & NE 13TH ST               ,                                        , 0, 1, 0,   47.620708, -122.132507
      6182,68438     ,TLSBWD-  76              ,156TH AVE NE & NE 10TH ST               ,                                        , 0, 1, 0,   47.618153, -122.132515
      6183,68440     ,TLSBWD-  76              ,156TH AVE NE & NE 8TH ST                ,                                        , 0, 1, 0,   47.616589, -122.132515
      6184,68460     ,TLSBWD-  76              ,156TH AVE NE & NE 4TH ST                ,                                        , 0, 1, 0,   47.613407, -122.132439
      6185,68462     ,TLSBWD-  76              ,156TH AVE NE & NE 45TH ST               ,                                        , 0, 1, 0,   47.649460, -122.132462
      6186,68463     ,TLSBWD-  76              ,156TH AVE NE & NE 45TH CT               ,                                        , 0, 1, 0,   47.650036, -122.132271
      6187,68470     ,TLSBWD-  76              ,156TH AVE NE & NE 1ST ST                ,                                        , 0, 1, 0,   47.611431, -122.132393
      6188,68471     ,TLSBWD-  76              ,MAIN ST & 155TH AVE NE                  ,                                        , 0, 1, 0,   47.609890, -122.132698
      6189,68472     ,TLSBWD-  76              ,MAIN ST & 152ND PL SE                   ,                                        , 0, 1, 0,   47.609905, -122.137260
      6190,68474     ,TLSBWD-  76              ,MAIN ST & 148TH AVE NE                  ,                                        , 0, 1, 0,   47.609928, -122.143585
      6191,68480     ,TLSBWD-  76              ,156TH AVE SE & MAIN ST                  ,                                        , 0, 1, 0,   47.609577, -122.132355
      6192,68490     ,TLSBWD-  76              ,156TH AVE SE & SE 4TH ST                ,                                        , 0, 1, 0,   47.607410, -122.132286
      6193,68495     ,TLSBWD-  76              ,154TH AVE NE & NE 85TH ST               ,                                        , 0, 1, 0,   47.679066, -122.134567
      6194,68496     ,TLSBWD-  76              ,154TH AVE NE & NE 85TH ST               ,                                        , 0, 1, 0,   47.678303, -122.134773
      6195,68498     ,TLSBWD-  76              ,156TH AVE NE & OVERLAKE TC              ,                                        , 0, 1, 0,   47.643986, -122.132187
      6196,68502     ,TLSBWD-  76              ,156TH AVE SE & LK HILLS BLVD            ,                                        , 0, 1, 0,   47.603470, -122.130920
      6197,68510     ,TLSBWD-  76              ,LK HILLS BLVD & 154TH AVE SE            ,                                        , 0, 1, 0,   47.602901, -122.136032
      6198,68520     ,TLSBWD-  76              ,LK HILLS BLVD & 150TH PL SE             ,                                        , 0, 1, 0,   47.601727, -122.138802
      6199,68530     ,TLSBWD-  76              ,LK HILLS BLVD & SE 12TH PL              ,                                        , 0, 1, 0,   47.600281, -122.140549
      6200,68540     ,TLSBWD-  76              ,148TH AVE SE & LK HILLS BLVD            ,                                        , 0, 1, 0,   47.598171, -122.142807
      6201,68550     ,TLSBWD-  76              ,148TH AVE SE & SE 16TH ST               ,                                        , 0, 1, 0,   47.595932, -122.142845
      6202,68560     ,TLSBWD-  76              ,148TH AVE SE & SE 22ND ST               ,                                        , 0, 1, 0,   47.591755, -122.142899
      6203,68570     ,TLSBWD-  76              ,148TH AVE SE & SE 24TH ST               ,                                        , 0, 1, 0,   47.588619, -122.142845
      6204,68582     ,TLSBWD-  76              ,LANDERHOLM CIR SE & 148TH AVE SE        ,                                        , 0, 1, 0,   47.585449, -122.143730
      6205,68584     ,TLSBWD-  76              ,148TH AVE SE & SE 28TH ST               ,                                        , 0, 1, 0,   47.585636, -122.142845
      6206,68590     ,TLSBWD-  76              ,148TH AVE SE & SE 28TH ST               ,                                        , 0, 1, 0,   47.585720, -122.142639
      6207,68591     ,TLSBWD-  76              ,145TH PL SE & SE 13TH PL                ,                                        , 0, 1, 0,   47.599167, -122.152077
      6208,68592     ,TLSBWD-  76              ,145TH PL SE & SE 22ND ST                ,                                        , 0, 1, 0,   47.590706, -122.146408
      6209,68593     ,TLSBWD-  76              ,145TH PL SE & SE 16TH ST                ,                                        , 0, 1, 0,   47.595608, -122.149742
      6210,68594     ,TLSBWD-  76              ,145TH PL SE & SE 16TH ST                ,                                        , 0, 1, 0,   47.595707, -122.149582
      6211,68595     ,TLSBWD-  76              ,145TH PL SE & SE 22ND ST                ,                                        , 0, 1, 0,   47.590637, -122.146591
      6212,68596     ,TLSBWD-  76              ,145TH PL SE & LK HILLS BLVD             ,                                        , 0, 1, 0,   47.598099, -122.151138
      6213,68597     ,TLSBWD-  76              ,140TH AVE SE & LAKE HILLS CONNEC        ,                                        , 0, 1, 0,   47.601803, -122.153526
      6214,68598     ,TLSBWD-  76              ,LAKE HILLS CONNEC & 140TH AVE SE        ,                                        , 0, 1, 0,   47.602764, -122.154129
      6215,68599     ,TLSBWD-  76              ,145TH PL SE & 144TH AVE SE              ,                                        , 0, 1, 0,   47.592655, -122.147888
      6216,68610     ,TLSBWD-  76              ,148TH AVE SE & SE 24TH ST               ,                                        , 0, 1, 0,   47.589333, -122.142532
      6217,68611     ,TLSBWD-  76              ,145TH PL SE & LK HILLS BLVD             ,                                        , 0, 1, 0,   47.596989, -122.150635
      6218,68612     ,TLSBWD-  76              ,SE 24TH ST & 148TH AVE SE               ,                                        , 0, 1, 0,   47.589096, -122.143555
      6219,68613     ,TLSBWD-  76              ,SE 24TH ST & 145TH PL SE                ,                                        , 0, 1, 0,   47.588963, -122.144073
      6220,68614     ,TLSBWD-  76              ,145TH PL SE & 144TH AVE SE              ,                                        , 0, 1, 0,   47.593693, -122.148323
      6221,68620     ,TLSBWD-  76              ,148TH AVE SE & SE 22ND ST               ,                                        , 0, 1, 0,   47.591808, -122.142532
      6222,68630     ,TLSBWD-  76              ,148TH AVE SE & SE 16TH ST               ,                                        , 0, 1, 0,   47.596970, -122.142479
      6223,68640     ,TLSBWD-  76              ,LK HILLS BLVD & 148TH AVE SE            ,                                        , 0, 1, 0,   47.598782, -122.142029
      6224,68650     ,TLSBWD-  76              ,LK HILLS BLVD & SE 12TH PL              ,                                        , 0, 1, 0,   47.600437, -122.140152
      6225,68660     ,TLSBWD-  76              ,LK HILLS BLVD & 151ST AVE SE            ,                                        , 0, 1, 0,   47.601746, -122.138451
      6226,68669     ,TLSBWD-  76              ,118TH AVE SE & MERCER SLGH BLDG         ,                                        , 0, 0, 0,   47.596840, -122.182884
      6227,68670     ,TLSBWD-  76              ,LK HILLS BLVD & 154TH AVE SE            ,                                        , 0, 1, 0,   47.602871, -122.135582
      6228,68671     ,TLSBWD-  76              ,118TH AVE SE & 2500 BLOCK               ,                                        , 0, 0, 0,   47.588684, -122.182175
      6229,68672     ,TLSBWD-  76              ,118TH AVE SE & 2500 BLOCK               ,                                        , 0, 1, 0,   47.588535, -122.181870
      6230,68673     ,TLSBWD-  76              ,118TH AVE SE & 3000 BLOCK               ,                                        , 0, 0, 0,   47.583817, -122.180603
      6231,68674     ,TLSBWD-  76              ,118TH AVE SE & 3000 BLOCK               ,                                        , 0, 1, 0,   47.583641, -122.180313
      6232,68676     ,TLSBWD-  76              ,118TH AVE SE & MERCER SLGH BLDG         ,                                        , 0, 1, 0,   47.596886, -122.182678
      6233,68680     ,TLSBWD-  76              ,156TH AVE SE & LK HILLS BLVD            ,                                        , 0, 1, 0,   47.603859, -122.130951
      6234,68690     ,TLSBWD-  76              ,156TH AVE SE & SE 4TH ST                ,                                        , 0, 1, 0,   47.607040, -122.132065
      6235,68700     ,TLSBWD-  76              ,156TH AVE NE & MAIN ST                  ,                                        , 0, 1, 0,   47.610065, -122.132149
      6236,68710     ,TLSBWD-  76              ,156TH AVE NE & NE 1ST ST                ,                                        , 0, 1, 0,   47.611679, -122.132187
      6237,68720     ,TLSBWD-  76              ,156TH AVE NE & NE 4TH ST                ,                                        , 0, 1, 0,   47.613628, -122.132248
      6238,68740     ,TLSBWD-  76              ,156TH AVE NE & NE 8TH ST                ,                                        , 0, 1, 0,   47.616703, -122.132317
      6239,68750     ,TLSBWD-  76              ,156TH AVE NE & NE 10TH ST               ,                                        , 0, 1, 0,   47.618885, -122.132301
      6240,68770     ,TLSBWD-  76              ,156TH AVE NE & NE 13TH ST               ,                                        , 0, 1, 0,   47.621666, -122.132301
      6241,68780     ,TLSBWD-  76              ,156TH AVE NE & NE 15TH ST               ,                                        , 0, 1, 0,   47.624107, -122.132301
      6242,68782     ,TLSBWD-  76              ,156TH AVE NE & NORTHUP WAY              ,                                        , 0, 1, 0,   47.626747, -122.132286
      6243,68784     ,TLSBWD-  76              ,156TH AVE NE & NE 28TH ST               ,                                        , 0, 1, 0,   47.635448, -122.132248
      6244,68786     ,TLSBWD-  76              ,156TH AVE NE & NE 28TH ST               ,                                        , 0, 1, 0,   47.634872, -122.132446
      6245,68788     ,TLSBWD-  76              ,156TH AVE NE & NE 24TH ST               ,                                        , 0, 1, 0,   47.631844, -122.132248
      6246,68805     ,TLSBWD-  76              ,NE 90TH ST & 160TH AVE NE               ,                                        , 0, 1, 0,   47.682232, -122.128471
      6247,68809     ,TLSBWD-  76              ,160TH AVE NE & NE 85TH ST               ,                                        , 0, 1, 0,   47.679089, -122.127411
      6248,68871     ,TLSBWD-  76              ,LK WASHINGTON BLVD NE & LKVIEW DR NE    ,                                        , 0, 1, 0,   47.656750, -122.204956
      6249,68873     ,TLSBWD-  76              ,LKVIEW DR NE & NE 59TH WAY              ,                                        , 0, 1, 0,   47.660202, -122.204887
      6250,68875     ,TLSBWD-  76              ,LKVIEW DR NE & NE 64TH ST               ,                                        , 0, 1, 0,   47.663551, -122.204849
      6251,68888     ,TLSBWD-  76              ,SE 22ND ST & 150TH AVE SE               ,                                        , 0, 1, 0,   47.590927, -122.140221
      6252,68889     ,TLSBWD-  76              ,SE 22ND ST & 150TH AVE SE               ,                                        , 0, 1, 0,   47.590794, -122.139458
      6253,68890     ,TLSBWD-  76              ,LK WASHINGTON BLVD NE & NE 52ND ST      ,                                        , 0, 1, 0,   47.654091, -122.204643
      6254,68900     ,TLSBWD-  76              ,LK WASHINGTON BLVD NE & NE 52ND ST      ,                                        , 0, 1, 0,   47.651421, -122.204346
      6255,68910     ,TLSBWD-  76              ,LK WASHINGTON BLVD NE & NE 43RD ST      ,                                        , 0, 1, 0,   47.647484, -122.202934
      6256,68920     ,TLSBWD-  76              ,LK WASHINGTON BLVD NE & NE 38TH PL      ,                                        , 0, 1, 0,   47.645657, -122.201820
      6257,68930     ,TLSBWD-  76              ,BELLEVUE WAY NE & NE 30TH PL            ,                                        , 0, 1, 0,   47.637482, -122.201759
      6258,68940     ,TLSBWD-  76              ,BELLEVUE WAY NE & NE 28TH PL            ,                                        , 0, 1, 0,   47.636631, -122.201752
      6259,68950     ,TLSBWD-  76              ,BELLEVUE WAY NE & NE 26TH ST            ,                                        , 0, 1, 0,   47.633533, -122.201752
      6260,68960     ,TLSBWD-  76              ,BELLEVUE WAY NE & NE 24TH ST            ,                                        , 0, 1, 0,   47.632023, -122.201736
      6261,68970     ,TLSBWD-  76              ,BELLEVUE WAY NE & NE 22ND PL            ,                                        , 0, 1, 0,   47.630241, -122.201752
      6262,68980     ,TLSBWD-  76              ,BELLEVUE WAY NE & NE 20TH PL            ,                                        , 0, 1, 0,   47.628487, -122.201759
      6263,68990     ,TLSBWD-  76              ,BELLEVUE WAY NE & NE 17TH ST            ,                                        , 0, 1, 0,   47.625168, -122.201752
      6264,69000     ,TLSBWD-  76              ,BELLEVUE WAY NE & NE 15TH ST            ,                                        , 0, 1, 0,   47.623672, -122.201759
      6265,69010     ,TLSBWD-  76              ,BELLEVUE WAY NE & NE 12TH ST            ,                                        , 0, 1, 0,   47.620655, -122.201790
      6266,69012     ,TLSBWD-  76              ,NE 10TH ST & 108TH AVE NE               ,                                        , 0, 1, 0,   47.619202, -122.196678
      6267,69021     ,TLSBWD-  76              ,BELLEVUE TC                             ,                                        , 0, 1, 0,   47.615509, -122.195724
      6268,69026     ,TLSBWD-  76              ,NE 10TH ST & 110TH AVE NE               ,                                        , 0, 1, 0,   47.619244, -122.194084
      6269,69027     ,TLSBWD-  76              ,NE 10TH ST & 108TH AVE NE               ,                                        , 0, 1, 0,   47.619320, -122.197212
      6270,69028     ,TLSBWD-  76              ,NE 10TH ST & 116TH AVE NE               ,                                        , 0, 1, 0,   47.619289, -122.187309
      6271,69030     ,TLSBWD-  76              ,104TH AVE SE & SE 8TH ST                ,                                        , 0, 1, 0,   47.602623, -122.201546
      6272,69040     ,TLSBWD-  76              ,104TH AVE SE & CEDARCREST LN            ,                                        , 0, 1, 0,   47.599880, -122.201874
      6273,69050     ,TLSBWD-  76              ,104TH AVE SE & SE 14TH ST               ,                                        , 0, 1, 0,   47.597992, -122.201958
      6274,69060     ,TLSBWD-  76              ,104TH AVE SE & SE 16TH ST               ,                                        , 0, 1, 0,   47.596432, -122.201996
      6275,69070     ,TLSBWD-  76              ,104TH AVE SE & SE 16TH ST               ,                                        , 0, 1, 0,   47.594734, -122.201958
      6276,69080     ,TLSBWD-  76              ,104TH AVE SE & SE 20TH ST               ,                                        , 0, 1, 0,   47.592510, -122.201355
      6277,69090     ,TLSBWD-  76              ,104TH AVE SE & SE 22ND ST               ,                                        , 0, 1, 0,   47.591175, -122.201637
      6278,69100     ,TLSBWD-  76              ,104TH AVE SE & SE 23RD ST               ,                                        , 0, 1, 0,   47.590012, -122.202721
      6279,69110     ,TLSBWD-  76              ,104TH AVE SE & SE 25TH ST               ,                                        , 0, 1, 0,   47.587864, -122.202843
      6280,69120     ,TLSBWD-  76              ,104TH AVE SE & SE 27TH ST               ,                                        , 0, 1, 0,   47.586983, -122.202789
      6281,69124     ,TLSBWD-  76              ,SE 34TH ST & 111TH AVE SE               ,                                        , 0, 1, 0,   47.580292, -122.193146
      6282,69128     ,TLSBWD-  76              ,104TH AVE SE & SE 28TH ST               ,                                        , 0, 1, 0,   47.585480, -122.202377
      6283,69140     ,TLSBWD-  76              ,105TH AVE SE & SE 29TH ST               ,                                        , 0, 1, 0,   47.584320, -122.201424
      6284,69150     ,TLSBWD-  76              ,106TH AVE SE & SE 32ND ST               ,                                        , 0, 1, 0,   47.582211, -122.199387
      6285,69160     ,TLSBWD-  76              ,106TH AVE SE & 108TH AVE SE             ,                                        , 0, 1, 0,   47.580036, -122.196671
      6286,69180     ,TLSBWD-  76              ,106TH AVE SE & SE 32ND ST               ,                                        , 0, 1, 0,   47.582096, -122.199089
      6287,69190     ,TLSBWD-  76              ,SE 30TH ST & 105TH AVE SE               ,                                        , 0, 1, 0,   47.584076, -122.201218
      6288,69200     ,TLSBWD-  76              ,105TH AVE SE & SE 28TH ST               ,                                        , 0, 1, 0,   47.584938, -122.201218
      6289,69210     ,TLSBWD-  76              ,104TH AVE SE & SE 27TH ST               ,                                        , 0, 1, 0,   47.587025, -122.202599
      6290,69220     ,TLSBWD-  76              ,104TH AVE SE & SE 25TH ST               ,                                        , 0, 1, 0,   47.587936, -122.202637
      6291,69230     ,TLSBWD-  76              ,104TH AVE SE & SE 23RD ST               ,                                        , 0, 1, 0,   47.590000, -122.202499
      6292,69240     ,TLSBWD-  76              ,104TH AVE SE & SE 22ND ST               ,                                        , 0, 1, 0,   47.591118, -122.201447
      6293,69250     ,TLSBWD-  76              ,104TH AVE SE & SE 20TH ST               ,                                        , 0, 1, 0,   47.592400, -122.201164
      6294,69260     ,TLSBWD-  76              ,104TH AVE SE & SE 19TH ST               ,                                        , 0, 1, 0,   47.595192, -122.201805
      6295,69270     ,TLSBWD-  76              ,104TH AVE SE & SE 16TH ST               ,                                        , 0, 1, 0,   47.596344, -122.201790
      6296,69280     ,TLSBWD-  76              ,104TH AVE SE & SE 14TH ST               ,                                        , 0, 1, 0,   47.598022, -122.201752
      6297,69290     ,TLSBWD-  76              ,104TH AVE SE & CEDARCREST LN            ,                                        , 0, 1, 0,   47.599758, -122.201683
      6298,69300     ,TLSBWD-  76              ,104TH AVE SE & SE 10TH ST               ,                                        , 0, 1, 0,   47.601437, -122.201462
      6299,69320     ,TLSBWD-  76              ,BELLEVUE WAY NE & NE 12TH ST            ,                                        , 0, 1, 0,   47.621338, -122.201584
      6300,69330     ,TLSBWD-  76              ,BELLEVUE WAY NE & NE 15TH ST            ,                                        , 0, 1, 0,   47.624065, -122.201561
      6301,69340     ,TLSBWD-  76              ,BELLEVUE WAY NE & NE 17TH ST            ,                                        , 0, 1, 0,   47.625626, -122.201546
      6302,69350     ,TLSBWD-  76              ,BELLEVUE WAY NE & NE 20TH PL            ,                                        , 0, 1, 0,   47.628757, -122.201561
      6303,69360     ,TLSBWD-  76              ,BELLEVUE WAY NE & NE 22ND PL            ,                                        , 0, 1, 0,   47.630520, -122.201561
      6304,69370     ,TLSBWD-  76              ,BELLEVUE WAY NE & NE 24TH ST            ,                                        , 0, 1, 0,   47.632214, -122.201530
      6305,69380     ,TLSBWD-  76              ,BELLEVUE WAY NE & NE 26TH ST            ,                                        , 0, 1, 0,   47.633644, -122.201546
      6306,69390     ,TLSBWD-  76              ,BELLEVUE WAY NE & NE 28TH PL            ,                                        , 0, 1, 0,   47.636631, -122.201561
      6307,69400     ,TLSBWD-  76              ,BELLEVUE WAY NE & NE 30TH PL            ,                                        , 0, 1, 0,   47.637535, -122.201561
      6308,69402     ,TLSBWD-  76              ,BELLEVUE WAY NE & 103RD AVE NE          ,                                        , 0, 1, 0,   47.639244, -122.201355
      6309,69420     ,TLSBWD-  76              ,LK WASHINGTON BLVD NE & NE 43RD ST      ,                                        , 0, 1, 0,   47.647526, -122.202744
      6310,69430     ,TLSBWD-  76              ,LK WASHINGTON BLVD NE & NE 46TH ST      ,                                        , 0, 1, 0,   47.651611, -122.204170
      6311,69440     ,TLSBWD-  76              ,LK WASHINGTON BLVD NE & NE 52ND ST      ,                                        , 0, 1, 0,   47.653942, -122.204430
      6312,69465     ,TLSBWD-  76              ,LKVIEW DR NE & LK WASHINGTON BLVD NE    ,                                        , 0, 1, 0,   47.657711, -122.204712
      6313,69475     ,TLSBWD-  76              ,LKVIEW DR NE & NE 59TH ST               ,                                        , 0, 1, 0,   47.660587, -122.204689
      6314,69485     ,TLSBWD-  76              ,LKVIEW DR NE & NE 64TH ST               ,                                        , 0, 1, 0,   47.663937, -122.204628
      6315,69530     ,TLSBWD-  76              ,68TH AVE NE & NE 181ST ST               ,                                        , 0, 1, 0,   47.759098, -122.249817
      6316,69540     ,TLSBWD-  76              ,68TH AVE NE & NE 175TH ST               ,                                        , 0, 1, 0,   47.757187, -122.249886
      6317,69550     ,TLSBWD-  76              ,JUANITA DR NE & INGLEWOOD RD NE         ,                                        , 0, 1, 0,   47.751347, -122.250122
      6318,69553     ,TLSBWD-  76              ,JUANITA DR NE & NE 166TH CT             ,                                        , 0, 1, 0,   47.750263, -122.249947
      6319,69557     ,TLSBWD-  76              ,JUANITA DR NE & NE 166TH CT             ,                                        , 0, 1, 0,   47.749847, -122.250160
      6320,69560     ,TLSBWD-  76              ,JUANITA DR NE & NE 160TH ST             ,                                        , 0, 1, 0,   47.744122, -122.249832
      6321,69561     ,TLSBWD-  76              ,JUANITA DR NE & NE 153RD PL             ,                                        , 0, 1, 0,   47.737286, -122.249779
      6322,69562     ,TLSBWD-  76              ,JUANITA DR NE & NE 143RD ST             ,                                        , 0, 1, 0,   47.732063, -122.245461
      6323,69563     ,TLSBWD-  76              ,JUANITA DR NE & ST EDWRD STATE PK       ,                                        , 0, 1, 0,   47.733131, -122.246323
      6324,69564     ,TLSBWD-  76              ,NE 141ST ST & JUANITA DR NE             ,                                        , 0, 1, 0,   47.727962, -122.243385
      6325,69565     ,TLSBWD-  76              ,NE 141ST ST & 75TH AVE NE               ,                                        , 0, 1, 0,   47.727943, -122.239983
      6326,69566     ,TLSBWD-  76              ,NE 141ST ST & 80TH AVE NE               ,                                        , 0, 1, 0,   47.727882, -122.234535
      6327,69567     ,TLSBWD-  76              ,NE 141ST ST & 81ST PL NE                ,                                        , 0, 1, 0,   47.727844, -122.232323
      6328,69569     ,TLSBWD-  76              ,NE 141ST ST & 83RD PL NE                ,                                        , 0, 1, 0,   47.727814, -122.229851
      6329,69570     ,TLSBWD-  76              ,NE 153RD PL & JUANITA DR NE             ,                                        , 0, 1, 0,   47.738159, -122.249413
      6330,69580     ,TLSBWD-  76              ,NE 153RD PL & 70TH AVE NE               ,                                        , 0, 1, 0,   47.739281, -122.246826
      6331,69590     ,TLSBWD-  76              ,NE 153RD PL & NE 155TH PL               ,                                        , 0, 1, 0,   47.740597, -122.244667
