stop_id,stop_name,stop_desc,stop_lat,stop_lon
"67022","142ND PL SE & SE 32ND ST","", 47.581989,-122.151154
"67024","SE 36TH ST & 14000 BLOCK","", 47.578899,-122.153320
"67025","SE 36TH ST & 146TH AVE SE","", 47.578655,-122.149376
"67026","SE 36TH ST & 136TH PL SE","", 47.579273,-122.155220
"67028","SE 36TH ST & 13400 BLOCK","", 47.579575,-122.161530
"67030","SE 34TH ST & 166TH PL SE","", 47.579773,-122.117905
"67032","SE 36TH ST & 132ND AVE SE","", 47.579643,-122.164070
"67033","SE 26TH ST & 137TH AVE SE","", 47.587372,-122.158035
"67035","SE 26TH ST & RICHARDS RD","", 47.587414,-122.165054
"67036","128TH AVE SE & SE 27TH ST","", 47.586227,-122.169487
"67037","RICHARDS RD & SE 26TH ST","", 47.587635,-122.164238
"67038","123RD AVE SE & SE 17TH PL","", 47.596352,-122.175385
"67039","RICHARDS RD & SE 21ST PL","", 47.591824,-122.164185
"67040","SE 34TH ST & 168TH PL SE","", 47.579498,-122.115700
"67045","121ST AVE SE & SE 10TH ST","", 47.601536,-122.178391
"67050","WEST LK SAMMAMISH PKWY SE & SE 31ST PL","", 47.581978,-122.112137
"67060","WEST LK SAMMAMISH PKWY SE & SE 26TH PL","", 47.586189,-122.111328
"67100","168TH AVE SE & SE 23RD PL","", 47.589466,-122.116219
"67110","168TH AVE SE & SE 21ST PL","", 47.592041,-122.115631
"67120","168TH AVE SE & SE 19TH ST","", 47.593582,-122.115631
"67130","168TH AVE SE & SE 17TH ST","", 47.596058,-122.115623
"67140","SE 14TH ST & 167TH AVE SE","", 47.598160,-122.116821
"67150","SE 14TH ST & 165TH AVE SE","", 47.598206,-122.119896
"67160","164TH AVE SE & SE 12TH ST","", 47.600052,-122.120865
"67170","164TH AVE SE & SE 9TH ST","", 47.602348,-122.121208
"67180","164TH AVE SE & SE 7TH ST","", 47.604149,-122.121277
"67190","164TH AVE SE & LK HILLS BLVD","", 47.605618,-122.121223
"67200","164TH AVE SE & SE 2ND ST","", 47.607906,-122.121208
"67210","164TH AVE NE & MAIN ST","", 47.609928,-122.121193
"67220","164TH AVE NE & NE 2ND ST","", 47.611694,-122.121300
"67230","164TH AVE NE & NE 4TH ST","", 47.613579,-122.121399
"67240","164TH AVE NE & NE 6TH ST","", 47.615108,-122.121498
"67280","164TH AVE NE & NE 16TH PL","", 47.624897,-122.121574
"67290","164TH AVE NE & NE 18TH ST","", 47.626659,-122.121017
"67300","164TH AVE NE & NE 20TH ST","", 47.628048,-122.121002
"67320","164TH AVE NE & NE 24TH ST","", 47.630981,-122.121559
"67330","NORTHUP WAY & 165TH AVE NE","", 47.623852,-122.120064
"67340","NORTHUP WAY & 168TH AVE NE","", 47.622372,-122.115471
"67360","NORTHUP WAY & 170TH AVE NE","", 47.621403,-122.112465
"67370","NORTHUP WAY & NE 10TH ST","", 47.618130,-122.108871
"67380","NE 8TH ST & 172ND PL NE","", 47.616852,-122.109337
"67390","NE 8TH ST & 172ND AVE NE","", 47.616871,-122.111496
"67400","NE 8TH ST & 170TH PL NE","", 47.616909,-122.114555
"67410","NE 8TH ST & 167TH AVE NE","", 47.616959,-122.117790
"67420","NE 8TH ST & 165TH AVE NE","", 47.617004,-122.120415
"67430","NE 8TH ST & 164TH AVE NE","", 47.617023,-122.122284
"67450","NE 8TH ST & 164TH AVE NE","", 47.617046,-122.126068
"67460","NE 8TH ST & 156TH AVE NE","", 47.617069,-122.129951
"67470","NE 8TH ST & 156TH AVE NE","", 47.617069,-122.132751
"67500","NE 8TH ST & 148TH AVE NE","", 47.617115,-122.143517
"67510","NE 8TH ST & 143RD AVE NE","", 47.617199,-122.150360
"67520","NE 8TH ST & 140TH AVE NE","", 47.617229,-122.155525
"67540","NE 8TH ST & 134TH AVE NE","", 47.617271,-122.163147
"67570","NE 8TH ST & 124TH AVE NE","", 47.617405,-122.175957
"67580","NE 8TH ST & 120TH AVE NE","", 47.617393,-122.180244
"67595","NE 10TH ST & 116TH AVE NE","", 47.619156,-122.187103
"67598","NE 10TH ST & 112TH AVE NE","", 47.619434,-122.191574
"67600","NE 10TH ST & 110TH AVE NE","", 47.619385,-122.194847
"67610","NE 8TH ST & 108TH AVE NE","", 47.617485,-122.196999
"67612","NE 8TH ST & 106TH AVE NE","", 47.617493,-122.199875
"67620","BELLEVUE WAY NE & NE 4TH ST","", 47.613392,-122.201706
"67630","BELLEVUE WAY NE & NE 1ST ST","", 47.611267,-122.201637
"67636","110TH AVE NE & NE 12TH ST","", 47.620308,-122.193756
"67640","BELLEVUE WAY SE & MAIN ST","", 47.609680,-122.201584
"67650","BELLEVUE WAY SE & SE 3RD ST","", 47.607285,-122.201515
"67652","BELLEVUE TC","", 47.615509,-122.194725
"67654","NE 6TH ST & 110TH AVE NE","", 47.615532,-122.193787
"67655","BELLEVUE TC","", 47.615505,-122.194237
"67660","BELLEVUE WAY SE & SE 6TH ST","", 47.604855,-122.201477
"67670","BELLEVUE WAY SE & SE 6TH ST","", 47.603817,-122.201447
"67700","BELLEVUE WAY SE & SE 11TH ST","", 47.600021,-122.199921
"67720","BELLEVUE WAY SE & SE 16TH ST","", 47.596714,-122.198441
"67922","108TH AVE SE & BELLEVUE WAY SE","", 47.595093,-122.196571
"67925","108TH AVE SE & BELLEVUE WAY SE","", 47.595024,-122.196365
"67932","108TH AVE SE & SE 3RD ST","", 47.607578,-122.196220
"67935","108TH AVE SE & SE 2ND ST","", 47.608032,-122.196022
"67938","108TH AVE SE & SE 12TH ST","", 47.599693,-122.196274
"67939","108TH AVE SE & SE 14TH ST","", 47.598083,-122.196312
"67943","108TH AVE SE & SE 10TH ST","", 47.601379,-122.196465
"67944","108TH AVE SE & SE 12TH ST","", 47.599007,-122.196487
"67947","108TH AVE SE & SE 14TH ST","", 47.598145,-122.196503
"67960","BELLEVUE WAY SE & SE 16TH ST","", 47.597080,-122.198387
"67990","BELLEVUE WAY SE & SE 10TH ST","", 47.601959,-122.200768
"68000","BELLEVUE WAY SE & SE 6TH ST","", 47.604279,-122.201256
"68001","NE 6TH ST & 108TH AVE NE","", 47.615520,-122.196152
"68003","BELLEVUE TC","", 47.615509,-122.195480
"68005","BELLEVUE TC","", 47.615501,-122.194511
"68006","BELLEVUE TC","", 47.615494,-122.194153
"68007","108TH AVE NE & NE 6TH ST","", 47.615433,-122.196190
"68010","BELLEVUE WAY SE & SE 6TH ST","", 47.605114,-122.201271
"68020","BELLEVUE WAY SE & SE 3RD ST","", 47.608204,-122.201340
"68035","BELLEVUE WAY NE & MAIN ST","", 47.610565,-122.201424
"68042","NE 4TH ST & 105TH AVE NE","", 47.613777,-122.200714
"68048","106TH AVE NE & NE 6TH ST","", 47.616062,-122.198853
"68056","NE 12TH ST & 110TH AVE NE","", 47.620998,-122.194756
"68063","NE BELLEVUE REDMOND RD & 148TH AVE NE","", 47.626598,-122.142395
"68064","NE 12TH ST & 120TH AVE NE","", 47.620338,-122.178841
"68065","BELLEVUE REDMOND RD & 130TH AVE NE","", 47.621357,-122.167664
"68066","BELLEVUE REDMOND RD & 124TH AVE NE","", 47.619938,-122.174454
"68067","NE BELLEVUE REDMOND RD & 132ND AVE NE","", 47.622139,-122.163925
"68068","NE BELLEVUE REDMOND RD & 140TH AVE NE","", 47.624493,-122.152725
"68069","NE BELLEVUE REDMOND RD & 143RD AVE NE","", 47.625065,-122.149879
"68081","NE 8TH ST & 118TH AVE NE","", 47.617363,-122.183571
"68085","NE 8TH ST & 116TH AVE NE","", 47.617218,-122.184944
"68094","NE 8TH ST & 120TH AVE NE","", 47.617260,-122.179947
"68100","NE 8TH ST & 124TH AVE NE","", 47.617271,-122.174591
"68130","NE 8TH ST & 131ST AVE NE","", 47.617126,-122.162460
"68150","NE 8TH ST & 140TH AVE NE","", 47.617073,-122.153091
"68160","NE 8TH ST & 143RD AVE NE","", 47.617046,-122.149101
"68180","NE 8TH ST & 148TH AVE NE","", 47.616970,-122.142014
"68200","NE 8TH ST & 156TH AVE NE","", 47.616936,-122.131210
"68210","NE 8TH ST & 156TH AVE NE","", 47.616932,-122.129005
"68220","NE 8TH ST & 164TH AVE NE","", 47.616905,-122.126305
"68230","NE 8TH ST & 164TH AVE NE","", 47.616898,-122.123886
"68240","NE 8TH ST & 164TH AVE NE","", 47.616879,-122.121292
"68250","NE 8TH ST & 165TH AVE NE","", 47.616859,-122.119598
"68260","NE 8TH ST & 167TH AVE NE","", 47.616821,-122.117508
"68270","NE 8TH ST & 170TH PL NE","", 47.616776,-122.114708
"68280","NE 8TH ST & 172ND AVE NE","", 47.616726,-122.111328
"68290","NE 8TH ST & 172ND PL NE","", 47.616711,-122.108681
"68300","NORTHUP WAY & NE 10TH ST","", 47.618389,-122.108925
"68310","NORTHUP WAY & 170TH AVE NE","", 47.621513,-122.112343
"68320","NORTHUP WAY & 169TH PL NE","", 47.622242,-122.114571
"68330","NORTHUP WAY & 168TH AVE NE","", 47.623100,-122.117233
"68340","NORTHUP WAY & 165TH AVE NE","", 47.623917,-122.119774
"68351","116TH AVE NE & NE 19TH ST","", 47.626896,-122.185768
"68352","116TH AVE NE & NE 19TH ST","", 47.627289,-122.185547
"68353","116TH AVE NE & NE 12TH ST","", 47.622295,-122.185783
"68354","116TH AVE NE & NORTHUP WAY","", 47.632458,-122.185524
"68355","116TH AVE NE & NORTHUP WAY","", 47.632526,-122.185722
"68360","156TH AVE NE & NORTHUP WAY","", 47.628761,-122.132256
"68370","NE 24TH ST & 156TH AVE NE","", 47.631519,-122.131729
"68372","NE 24TH ST & 160TH AVE NE","", 47.631409,-122.127136
"68390","156TH AVE NE & NE 24TH ST","", 47.631027,-122.132446
"68391","156TH AVE NE & NE 51ST ST","", 47.651955,-122.132530
"68393","156TH AVE NE & NE 31ST ST","", 47.638523,-122.132217
"68394","NE 36TH ST & 150TH AVE NE","", 47.640976,-122.138542
"68395","NE 36TH ST & NE 36TH WAY","", 47.642445,-122.129005
"68397","159TH AVE NE & NE 39TH ST","", 47.644749,-122.126968
"68398","156TH AVE NE & NE 40TH ST","", 47.645084,-122.132393
"68400","156TH AVE NE & NE 20TH ST","", 47.627575,-122.132477
"68401","159TH AVE NE & NE 36TH WAY","", 47.644569,-122.127174
"68402","156TH AVE NE & NE 36TH ST","", 47.642090,-122.132408
"68403","NE 40TH ST & WEST LK SAMMAMISH PKWY SE","", 47.646183,-122.108246
"68404","NE 40TH ST & 156TH AVE NE","", 47.645981,-122.131409
"68405","NE 40TH ST & 159TH AVE NE","", 47.645992,-122.126648
"68406","156TH AVE NE & NE 45TH CT","", 47.652023,-122.132339
"68407","NE 40TH ST & 163RD AVE NE","", 47.646137,-122.123253
"68408","156TH AVE NE & NE 31ST ST","", 47.637959,-122.132439
"68409","NE 36TH ST & 150TH AVE NE","", 47.641006,-122.139565
"68410","156TH AVE NE & NE 15TH ST","", 47.624172,-122.132492
"68420","156TH AVE NE & NE 15TH PL","", 47.622650,-122.132507
"68423","MICROSOFT WAY & MICROSOFT ACS","", 47.639545,-122.130699
"68424","MICROSOFT WAY & MICROSOFT ACS","", 47.639702,-122.130493
"68425","MICROSOFT WAY & 156TH AVE NE","", 47.638245,-122.131615
"68426","MICROSOFT WAY & NE 36TH ST","", 47.641857,-122.130493
"68427","MICROSOFT WAY & NE 36TH ST","", 47.641800,-122.130699
"68435","156TH AVE NE & NE 13TH ST","", 47.620708,-122.132507
"68438","156TH AVE NE & NE 10TH ST","", 47.618153,-122.132515
"68440","156TH AVE NE & NE 8TH ST","", 47.616589,-122.132515
"68460","156TH AVE NE & NE 4TH ST","", 47.613407,-122.132439
"68462","156TH AVE NE & NE 45TH ST","", 47.649460,-122.132462
"68463","156TH AVE NE & NE 45TH CT","", 47.650036,-122.132271
"68470","156TH AVE NE & NE 1ST ST","", 47.611431,-122.132393
"68471","MAIN ST & 155TH AVE NE","", 47.609890,-122.132698
"68472","MAIN ST & 152ND PL SE","", 47.609905,-122.137260
"68474","MAIN ST & 148TH AVE NE","", 47.609928,-122.143585
"68480","156TH AVE SE & MAIN ST","", 47.609577,-122.132355
"68490","156TH AVE SE & SE 4TH ST","", 47.607410,-122.132286
"68495","154TH AVE NE & NE 85TH ST","", 47.679066,-122.134567
"68496","154TH AVE NE & NE 85TH ST","", 47.678303,-122.134773
"68498","156TH AVE NE & OVERLAKE TC","", 47.643986,-122.132187
"68502","156TH AVE SE & LK HILLS BLVD","", 47.603470,-122.130920
"68510","LK HILLS BLVD & 154TH AVE SE","", 47.602901,-122.136032
"68520","LK HILLS BLVD & 150TH PL SE","", 47.601727,-122.138802
"68530","LK HILLS BLVD & SE 12TH PL","", 47.600281,-122.140549
"68540","148TH AVE SE & LK HILLS BLVD","", 47.598171,-122.142807
"68550","148TH AVE SE & SE 16TH ST","", 47.595932,-122.142845
"68560","148TH AVE SE & SE 22ND ST","", 47.591755,-122.142899
"68570","148TH AVE SE & SE 24TH ST","", 47.588619,-122.142845
"68582","LANDERHOLM CIR SE & 148TH AVE SE","", 47.585449,-122.143730
"68584","148TH AVE SE & SE 28TH ST","", 47.585636,-122.142845
"68590","148TH AVE SE & SE 28TH ST","", 47.585720,-122.142639
"68591","145TH PL SE & SE 13TH PL","", 47.599167,-122.152077
"68592","145TH PL SE & SE 22ND ST","", 47.590706,-122.146408
"68593","145TH PL SE & SE 16TH ST","", 47.595608,-122.149742
"68594","145TH PL SE & SE 16TH ST","", 47.595707,-122.149582
"68595","145TH PL SE & SE 22ND ST","", 47.590637,-122.146591
"68596","145TH PL SE & LK HILLS BLVD","", 47.598099,-122.151138
"68597","140TH AVE SE & LAKE HILLS CONNEC","", 47.601803,-122.153526
"68598","LAKE HILLS CONNEC & 140TH AVE SE","", 47.602764,-122.154129
"68599","145TH PL SE & 144TH AVE SE","", 47.592655,-122.147888
"68610","148TH AVE SE & SE 24TH ST","", 47.589333,-122.142532
"68611","145TH PL SE & LK HILLS BLVD","", 47.596989,-122.150635
"68612","SE 24TH ST & 148TH AVE SE","", 47.589096,-122.143555
"68613","SE 24TH ST & 145TH PL SE","", 47.588963,-122.144073
"68614","145TH PL SE & 144TH AVE SE","", 47.593693,-122.148323
"68620","148TH AVE SE & SE 22ND ST","", 47.591808,-122.142532
"68630","148TH AVE SE & SE 16TH ST","", 47.596970,-122.142479
"68640","LK HILLS BLVD & 148TH AVE SE","", 47.598782,-122.142029
"68650","LK HILLS BLVD & SE 12TH PL","", 47.600437,-122.140152
"68660","LK HILLS BLVD & 151ST AVE SE","", 47.601746,-122.138451
"68670","LK HILLS BLVD & 154TH AVE SE","", 47.602871,-122.135582
"68672","118TH AVE SE & 2500 BLOCK","", 47.588535,-122.181870
"68674","118TH AVE SE & 3000 BLOCK","", 47.583641,-122.180313
"68676","118TH AVE SE & MERCER SLGH BLDG","", 47.596886,-122.182678
"68680","156TH AVE SE & LK HILLS BLVD","", 47.603859,-122.130951
"68690","156TH AVE SE & SE 4TH ST","", 47.607040,-122.132065
"68700","156TH AVE NE & MAIN ST","", 47.610065,-122.132149
"68710","156TH AVE NE & NE 1ST ST","", 47.611679,-122.132187
"68720","156TH AVE NE & NE 4TH ST","", 47.613628,-122.132248
"68740","156TH AVE NE & NE 8TH ST","", 47.616703,-122.132317
"68750","156TH AVE NE & NE 10TH ST","", 47.618885,-122.132301
"68770","156TH AVE NE & NE 13TH ST","", 47.621666,-122.132301
"68780","156TH AVE NE & NE 15TH ST","", 47.624107,-122.132301
"68782","156TH AVE NE & NORTHUP WAY","", 47.626747,-122.132286
"68784","156TH AVE NE & NE 28TH ST","", 47.635448,-122.132248
"68786","156TH AVE NE & NE 28TH ST","", 47.634872,-122.132446
"68788","156TH AVE NE & NE 24TH ST","", 47.631844,-122.132248
"68805","NE 90TH ST & 160TH AVE NE","", 47.682232,-122.128471
"68809","160TH AVE NE & NE 85TH ST","", 47.679089,-122.127411
"68871","LK WASHINGTON BLVD NE & LKVIEW DR NE","", 47.656750,-122.204956
"68873","LKVIEW DR NE & NE 59TH WAY","", 47.660202,-122.204887
"68875","LKVIEW DR NE & NE 64TH ST","", 47.663551,-122.204849
"68888","SE 22ND ST & 150TH AVE SE","", 47.590927,-122.140221
"68889","SE 22ND ST & 150TH AVE SE","", 47.590794,-122.139458
"68890","LK WASHINGTON BLVD NE & NE 52ND ST","", 47.654091,-122.204643
"68900","LK WASHINGTON BLVD NE & NE 52ND ST","", 47.651421,-122.204346
"68910","LK WASHINGTON BLVD NE & NE 43RD ST","", 47.647484,-122.202934
"68920","LK WASHINGTON BLVD NE & NE 38TH PL","", 47.645657,-122.201820
"68930","BELLEVUE WAY NE & NE 30TH PL","", 47.637482,-122.201759
"68940","BELLEVUE WAY NE & NE 28TH PL","", 47.636631,-122.201752
"68950","BELLEVUE WAY NE & NE 26TH ST","", 47.633533,-122.201752
"68960","BELLEVUE WAY NE & NE 24TH ST","", 47.632023,-122.201736
"68970","BELLEVUE WAY NE & NE 22ND PL","", 47.630241,-122.201752
"68980","BELLEVUE WAY NE & NE 20TH PL","", 47.628487,-122.201759
"68990","BELLEVUE WAY NE & NE 17TH ST","", 47.625168,-122.201752
"69000","BELLEVUE WAY NE & NE 15TH ST","", 47.623672,-122.201759
"69010","BELLEVUE WAY NE & NE 12TH ST","", 47.620655,-122.201790
"69012","NE 10TH ST & 108TH AVE NE","", 47.619202,-122.196678
"69021","BELLEVUE TC","", 47.615509,-122.195724
"69026","NE 10TH ST & 110TH AVE NE","", 47.619244,-122.194084
"69027","NE 10TH ST & 108TH AVE NE","", 47.619320,-122.197212
"69028","NE 10TH ST & 116TH AVE NE","", 47.619289,-122.187309
"69030","104TH AVE SE & SE 8TH ST","", 47.602623,-122.201546
"69040","104TH AVE SE & CEDARCREST LN","", 47.599880,-122.201874
"69050","104TH AVE SE & SE 14TH ST","", 47.597992,-122.201958
"69060","104TH AVE SE & SE 16TH ST","", 47.596432,-122.201996
"69070","104TH AVE SE & SE 16TH ST","", 47.594734,-122.201958
"69080","104TH AVE SE & SE 20TH ST","", 47.592510,-122.201355
"69090","104TH AVE SE & SE 22ND ST","", 47.591175,-122.201637
"69100","104TH AVE SE & SE 23RD ST","", 47.590012,-122.202721
"69110","104TH AVE SE & SE 25TH ST","", 47.587864,-122.202843
"69120","104TH AVE SE & SE 27TH ST","", 47.586983,-122.202789
"69124","SE 34TH ST & 111TH AVE SE","", 47.580292,-122.193146
"69128","104TH AVE SE & SE 28TH ST","", 47.585480,-122.202377
"69140","105TH AVE SE & SE 29TH ST","", 47.584320,-122.201424
"69150","106TH AVE SE & SE 32ND ST","", 47.582211,-122.199387
"69160","106TH AVE SE & 108TH AVE SE","", 47.580036,-122.196671
"69180","106TH AVE SE & SE 32ND ST","", 47.582096,-122.199089
"69190","SE 30TH ST & 105TH AVE SE","", 47.584076,-122.201218
"69200","105TH AVE SE & SE 28TH ST","", 47.584938,-122.201218
"69210","104TH AVE SE & SE 27TH ST","", 47.587025,-122.202599
"69220","104TH AVE SE & SE 25TH ST","", 47.587936,-122.202637
"69230","104TH AVE SE & SE 23RD ST","", 47.590000,-122.202499
"69240","104TH AVE SE & SE 22ND ST","", 47.591118,-122.201447
"69250","104TH AVE SE & SE 20TH ST","", 47.592400,-122.201164
"69260","104TH AVE SE & SE 19TH ST","", 47.595192,-122.201805
"69270","104TH AVE SE & SE 16TH ST","", 47.596344,-122.201790
"69280","104TH AVE SE & SE 14TH ST","", 47.598022,-122.201752
"69290","104TH AVE SE & CEDARCREST LN","", 47.599758,-122.201683
"69300","104TH AVE SE & SE 10TH ST","", 47.601437,-122.201462
"69320","BELLEVUE WAY NE & NE 12TH ST","", 47.621338,-122.201584
"69330","BELLEVUE WAY NE & NE 15TH ST","", 47.624065,-122.201561
"69340","BELLEVUE WAY NE & NE 17TH ST","", 47.625626,-122.201546
"69350","BELLEVUE WAY NE & NE 20TH PL","", 47.628757,-122.201561
"69360","BELLEVUE WAY NE & NE 22ND PL","", 47.630520,-122.201561
"69370","BELLEVUE WAY NE & NE 24TH ST","", 47.632214,-122.201530
"69380","BELLEVUE WAY NE & NE 26TH ST","", 47.633644,-122.201546
"69390","BELLEVUE WAY NE & NE 28TH PL","", 47.636631,-122.201561
"69400","BELLEVUE WAY NE & NE 30TH PL","", 47.637535,-122.201561
"69402","BELLEVUE WAY NE & 103RD AVE NE","", 47.639244,-122.201355
"69420","LK WASHINGTON BLVD NE & NE 43RD ST","", 47.647526,-122.202744
"69430","LK WASHINGTON BLVD NE & NE 46TH ST","", 47.651611,-122.204170
"69440","LK WASHINGTON BLVD NE & NE 52ND ST","", 47.653942,-122.204430
"69465","LKVIEW DR NE & LK WASHINGTON BLVD NE","", 47.657711,-122.204712
"69475","LKVIEW DR NE & NE 59TH ST","", 47.660587,-122.204689
"69485","LKVIEW DR NE & NE 64TH ST","", 47.663937,-122.204628
"69530","68TH AVE NE & NE 181ST ST","", 47.759098,-122.249817
"69540","68TH AVE NE & NE 175TH ST","", 47.757187,-122.249886
"69550","JUANITA DR NE & INGLEWOOD RD NE","", 47.751347,-122.250122
"69553","JUANITA DR NE & NE 166TH CT","", 47.750263,-122.249947
"69557","JUANITA DR NE & NE 166TH CT","", 47.749847,-122.250160
"69560","JUANITA DR NE & NE 160TH ST","", 47.744122,-122.249832
"69561","JUANITA DR NE & NE 153RD PL","", 47.737286,-122.249779
"69562","JUANITA DR NE & NE 143RD ST","", 47.732063,-122.245461
"69563","JUANITA DR NE & ST EDWRD STATE PK","", 47.733131,-122.246323
"69564","NE 141ST ST & JUANITA DR NE","", 47.727962,-122.243385
"69565","NE 141ST ST & 75TH AVE NE","", 47.727943,-122.239983
"69566","NE 141ST ST & 80TH AVE NE","", 47.727882,-122.234535
"69567","NE 141ST ST & 81ST PL NE","", 47.727844,-122.232323
"69569","NE 141ST ST & 83RD PL NE","", 47.727814,-122.229851
"69570","NE 153RD PL & JUANITA DR NE","", 47.738159,-122.249413
"69580","NE 153RD PL & 70TH AVE NE","", 47.739281,-122.246826
"69590","NE 153RD PL & NE 155TH PL","", 47.740597,-122.244667
"69600","NE 155TH ST & 75TH AVE NE","", 47.740608,-122.240898
"69610","NE 155TH PL & 78TH AVE NE","", 47.739910,-122.237320
"69620","NE 155TH ST & 81ST AVE NE","", 47.740528,-122.232468
"69630","84TH AVE NE & NE 155TH ST","", 47.740494,-122.229012
"69640","84TH AVE NE & NE 150TH ST","", 47.736538,-122.229126
"69650","84TH AVE NE & NE 145TH ST","", 47.733032,-122.229210
"69660","84TH AVE NE & NE 143RD ST","", 47.730099,-122.229279
"69670","84TH AVE NE & NE 141ST ST","", 47.727322,-122.229332
"69680","84TH AVE NE & NE 138TH ST","", 47.724812,-122.229385
"69690","84TH AVE NE & NE 136TH ST","", 47.721962,-122.229454
"69700","84TH AVE NE & NE 131ST PL","", 47.718094,-122.229523
"69710","84TH AVE NE & NE 128TH ST","", 47.714783,-122.229576
"69720","84TH AVE NE & NE 124TH ST","", 47.711624,-122.229713
"69730","NE 122ND PL & 80TH AVE NE","", 47.710213,-122.235207
"69740","NE 122ND PL & JUANITA DR NE","", 47.709568,-122.237373
"69750","JUANITA DR NE & NE 112TH ST","", 47.702419,-122.236572
"69760","JUANITA DR NE & NE 112TH ST","", 47.700756,-122.235039
"69770","NE JUANITA DR & 83RD AVE NE","", 47.698399,-122.229927
"69780","NE JUANITA DR & 86TH AVE NE","", 47.702240,-122.226379
"69784","NE JUANITA DR & 97TH AVE NE","", 47.705322,-122.215164
"69786","NE JUANITA DR & 97TH AVE NE","", 47.705467,-122.215317
"69790","NE JUANITA DR & 98TH AVE NE","", 47.704357,-122.210777
"69800","NE JUANITA DR & 86TH AVE NE","", 47.702549,-122.226013
"69810","JUANITA DR NE & 83RD AVE NE","", 47.698467,-122.230515
"69820","JUANITA DR NE & NE 112TH ST","", 47.701180,-122.235283
"69830","JUANITA DR NE & NE 112TH ST","", 47.702724,-122.236511
"69840","NE 122ND PL & JUANITA DR NE","", 47.709450,-122.237251
"69850","NE 123RD ST & 80TH AVE NE","", 47.710331,-122.234795
"69860","NE 123RD ST & 84TH AVE NE","", 47.711411,-122.229729
"69870","84TH AVE NE & NE 128TH ST","", 47.715466,-122.229370
"69874","NE 132ND ST & 84TH AVE NE","", 47.718861,-122.229210
"69876","NE 132ND ST & 86TH PL NE","", 47.718678,-122.227089
"69878","87TH AVE NE & NE 134TH ST","", 47.720417,-122.225327
"69880","84TH AVE NE & NE 131ST PL","", 47.718273,-122.229317
"69882","84TH AVE NE & NE 136TH ST","", 47.722424,-122.229233
"69884","84TH AVE NE & NE 138TH ST","", 47.724880,-122.229179
"69885","NE 141ST ST & 83RD PL NE","", 47.727951,-122.229889
"69886","NE 141ST ST & 81ST PL NE","", 47.727985,-122.232674
"69887","NE 141ST ST & 80TH AVE NE","", 47.728035,-122.235161
"69888","NE 141ST ST & 77TH AVE NE","", 47.728077,-122.239479
"69889","NE 141ST ST & JUANITA DR NE","", 47.728100,-122.243591
"69890","84TH AVE NE & NE 141ST ST","", 47.728065,-122.229111
"69899","JUANITA DR NE & NE 132ND ST","", 47.719112,-122.236954
"69900","84TH AVE NE & NE 143RD ST","", 47.730064,-122.229073
"69910","84TH AVE NE & NE 145TH ST","", 47.733250,-122.228989
"69920","84TH AVE NE & NE 150TH ST","", 47.736916,-122.228905
"69928","84TH AVE NE & NE 155TH ST","", 47.740555,-122.228813
"69940","NE 155TH ST & 81ST AVE NE","", 47.740665,-122.233276
"69950","NE 155TH PL & 76TH PL NE","", 47.740616,-122.237991
"69960","NE 155TH ST & 74TH AVE NE","", 47.740757,-122.242104
"69970","NE 153RD PL & 72ND AVE NE","", 47.740292,-122.245514
"69980","NE 153RD PL & 70TH AVE NE","", 47.739063,-122.247482
"69990","NE 153RD PL & JUANITA DR NE","", 47.738140,-122.249886
"69991","BASTYR UNIVERSITY ACS & UNNAMED","", 47.730480,-122.252632
"69993","JUANITA DR NE & NE 143RD ST","", 47.731869,-122.245148
"69995","JUANITA DR NE & NE 153RD PL","", 47.737427,-122.249657
"70000","JUANITA DR NE & NE 160TH ST","", 47.744701,-122.249809
"70001","JUANITA DR NE & NE 163RD ST","", 47.747017,-122.250229
"70002","JUANITA DR NE & NE 163RD ST","", 47.746902,-122.250023
"70003","140TH AVE NE & NE 175TH ST","", 47.754204,-122.152870
"70004","NE 171ST ST & 140TH AVE NE","", 47.751575,-122.153122
"70005","NE WOODINVILLE DR & BRICKYARD RD NE","", 47.755516,-122.175331
"70006","NE WOODINVILLE DR & BRICKYARD RD NE","", 47.755394,-122.175415
"70007","131ST AVE NE & NE 175TH ST","", 47.754234,-122.165451
"70008","140TH AVE NE & NE 171ST ST","", 47.751789,-122.152557
"70010","68TH AVE NE & INGLEWOOD RD NE","", 47.752197,-122.249886
"70020","68TH AVE NE & NE 175TH ST","", 47.757408,-122.249680
"70022","68TH AVE NE & NE BOTHELL WAY","", 47.758980,-122.249626
"70029","NE 2ND ST & 126TH AVE NE","", 47.612206,-122.172104
"70032","124TH AVE NE & NE 5TH ST","", 47.614079,-122.175026
"70035","128TH AVE NE & MAIN ST","", 47.609997,-122.169510
"70039","128TH AVE SE & SE 7TH PL","", 47.603981,-122.169495
"70040","JUANITA WOODINVIL WAY NE & 115TH AVE NE","", 47.741261,-122.189034
"70060","JUANITA WOODINVIL WAY NE & NE 149TH ST","", 47.735493,-122.193375
"70070","JUANITA WOODINVIL WAY NE & NE 145TH ST","", 47.732555,-122.195709
"70080","JUANITA WOODINVIL WAY NE & NE 143RD PL","", 47.729698,-122.198364
"70090","JUANITA WOODINVIL WAY NE & NE 141ST PL","", 47.727753,-122.200272
"70100","JUANITA WOODINVIL WAY NE & NE 140TH ST","", 47.725441,-122.202606
